tau,mmax
34.954819277108435,0.8518072289156626
35.15542168674698,0.8518072289156626
35.35602409638554,0.8518072289156626
35.556626506024095,0.8518072289156626
35.75722891566265,0.8518072289156626
35.9578313253012,0.8506024096385542
36.158433734939756,0.8506024096385542
36.35903614457831,0.8506024096385542
36.55963855421687,0.8506024096385542
36.760240963855416,0.8506024096385542
36.96084337349397,0.8506024096385542
37.16144578313253,0.8506024096385542
37.362048192771084,0.8506024096385542
37.56265060240963,0.8506024096385542
37.76325301204819,0.8506024096385542
37.963855421686745,0.8506024096385542
38.1644578313253,0.8506024096385542
38.36506024096385,0.8506024096385542
38.565662650602405,0.8493975903614457
38.76626506024096,0.8493975903614457
38.96686746987952,0.8493975903614457
39.16746987951807,0.8493975903614457
39.36807228915662,0.8493975903614457
39.56867469879518,0.8493975903614457
