country,date,incidence
Austria,2022-08-10,664.57
Austria,2022-08-11,644.211
Austria,2022-08-12,629.861
Austria,2022-08-13,630.244
Austria,2022-08-14,627.751
Austria,2022-08-15,628.806
Austria,2022-08-16,617.029
Austria,2022-08-17,578.916
Austria,2022-08-18,571.149
Austria,2022-08-19,600.201
Austria,2022-08-20,599.418
Austria,2022-08-21,601.032
Austria,2022-08-22,600.361
Austria,2022-08-23,601.352
Austria,2022-08-24,626.633
Austria,2022-08-25,614.168
Austria,2022-08-26,577.206
Austria,2022-08-27,564.853
Austria,2022-08-28,556.416
Austria,2022-08-29,544.207
Austria,2022-08-30,538.278
Austria,2022-08-31,530.128
Austria,2022-09-01,524.551
Austria,2022-09-02,513.876
Austria,2022-09-03,499.462
Austria,2022-09-04,481.868
Austria,2022-09-05,472.567
Austria,2022-09-06,473.75
Austria,2022-09-07,466.815
Austria,2022-09-08,462.644
Austria,2022-09-09,457.386
Austria,2022-09-10,459.448
Austria,2022-09-11,462.564
Austria,2022-09-12,463.091
Austria,2022-09-13,462.468
Austria,2022-09-14,471.385
Austria,2022-09-15,486.406
Austria,2022-09-16,505.215
Austria,2022-09-17,522.522
Austria,2022-09-18,542.049
Austria,2022-09-19,564.358
Austria,2022-09-20,578.804
Austria,2022-09-21,596.462
Austria,2022-09-22,631.762
Austria,2022-09-23,671.058
Austria,2022-09-24,712.127
Austria,2022-09-25,763.2
Austria,2022-09-26,797.35
Austria,2022-09-27,835.59
Austria,2022-09-28,910.681
Austria,2022-09-29,1020.226
Austria,2022-09-30,1094.806
Austria,2022-10-01,1176.768
Austria,2022-10-02,1240.945
Austria,2022-10-03,1295.469
Austria,2022-10-04,1334.349
Austria,2022-10-05,1386.477
Austria,2022-10-06,1437.901
Austria,2022-10-07,1478.491
Austria,2022-10-08,1518.234
Austria,2022-10-09,1547.206
Austria,2022-10-10,1561.316
Austria,2022-10-11,1563.841
Austria,2022-10-12,1550.546
Austria,2022-10-13,1549.827
Austria,2022-10-14,1533.799
Austria,2022-10-15,1493.976
Austria,2022-10-16,1451.596
Austria,2022-10-17,1412.94
Austria,2022-10-18,1379.573
Austria,2022-10-19,1325.177
Austria,2022-10-20,1240.561
Austria,2022-10-21,1171.814
Austria,2022-10-22,1095.493
Austria,2022-10-23,1031.652
Austria,2022-10-24,982.816
Austria,2022-10-25,936.729
Austria,2022-10-26,879.248
Austria,2022-10-27,798.005
Austria,2022-10-28,709.299
Austria,2022-10-29,660.767
Austria,2022-10-30,627.4
Austria,2022-10-31,605.811
Belgium,2021-10-20,313.158
Belgium,2021-10-21,348.394
Belgium,2021-10-22,384.624
Belgium,2021-10-23,421.662
Belgium,2021-10-24,458.075
Belgium,2021-10-25,479.057
Belgium,2021-10-26,490.823
Belgium,2021-10-27,529.259
Belgium,2021-10-28,567.241
Belgium,2021-10-29,599.928
Belgium,2021-10-30,627.897
Belgium,2021-10-31,654.235
Belgium,2021-11-01,665.008
Belgium,2021-11-02,672.497
Belgium,2021-11-03,597.33
Belgium,2021-11-04,625.556
Belgium,2021-11-05,643.793
Belgium,2021-11-06,655.914
Belgium,2021-11-07,678.478
Belgium,2021-11-08,696.678
Belgium,2021-11-09,709.118
Belgium,2021-11-10,852.32
Belgium,2021-11-11,868.338
Belgium,2021-11-12,893.427
Belgium,2021-11-13,830.491
Belgium,2021-11-14,862.492
Belgium,2021-11-15,885.914
Belgium,2021-11-16,903.354
Belgium,2021-11-17,971.756
Belgium,2021-11-18,1038.05
Belgium,2021-11-19,1104.147
Belgium,2021-11-20,1269.986
Belgium,2021-11-21,1336.39
Belgium,2021-11-22,1371.467
Belgium,2021-11-23,1386.726
Belgium,2021-11-24,1445.433
Belgium,2021-11-25,1478.807
Belgium,2021-11-26,1503.895
Belgium,2021-11-27,1524.069
Belgium,2021-11-28,1534.977
Belgium,2021-11-29,1539.548
Belgium,2021-11-30,1543.605
Belgium,2021-12-01,1538.494
Belgium,2021-12-02,1535.026
Belgium,2021-12-03,1528.812
Belgium,2021-12-04,1505.562
Belgium,2021-12-05,1477.74
Belgium,2021-12-06,1453.694
Belgium,2021-12-07,1440.249
Belgium,2021-12-08,1385.574
Belgium,2021-12-09,1322.136
Belgium,2021-12-10,1265.721
Belgium,2021-12-11,1205.812
Belgium,2021-12-12,1148.564
Belgium,2021-12-13,1117.531
Belgium,2021-12-14,1092.161
Belgium,2021-12-15,1008.034
Belgium,2021-12-16,945.54
Belgium,2021-12-17,874.577
Belgium,2021-12-18,809.362
Belgium,2021-12-19,743.779
Belgium,2021-12-20,715.112
Belgium,2021-12-21,702.218
Belgium,2021-12-22,643.817
Belgium,2021-12-23,604.463
Belgium,2021-12-24,581.25
Belgium,2021-12-25,574.006
Belgium,2021-12-26,558.833
Belgium,2021-12-27,535.019
Belgium,2021-12-28,556.039
Belgium,2021-12-29,607.318
Belgium,2021-12-30,674.09
Belgium,2021-12-31,767.96
Belgium,2022-01-01,872.861
Belgium,2022-01-02,943.677
Belgium,2022-01-03,959.022
Belgium,2022-01-04,1014.42
Belgium,2022-01-05,1189.61
Belgium,2022-01-06,1377.571
Belgium,2022-01-07,1512.597
Belgium,2022-01-08,1605.585
Belgium,2022-01-09,1747.009
Belgium,2022-01-10,1885.491
Belgium,2022-01-11,1911.805
Belgium,2022-01-12,2036.77
Belgium,2022-01-13,2080.61
Belgium,2022-01-14,2143.349
Belgium,2022-01-15,2222.684
Belgium,2022-01-16,2321.468
Belgium,2022-01-17,2393.008
Belgium,2022-01-18,2439.275
Belgium,2022-01-19,2745.496
Belgium,2022-01-20,3101.66
Belgium,2022-01-21,3467.078
Belgium,2022-01-22,3800.692
Belgium,2022-01-23,4102.856
Belgium,2022-01-24,4245.469
Belgium,2022-01-25,4315.905
Belgium,2022-01-26,4478.839
Belgium,2022-01-27,4501.304
Belgium,2022-01-28,4426.321
Belgium,2022-01-29,4306.639
Belgium,2022-01-30,4122.343
Belgium,2022-01-31,4005.064
Belgium,2022-02-01,3912.689
Belgium,2022-02-02,3594.69
Belgium,2022-02-03,3278.603
Belgium,2022-02-04,2984.932
Belgium,2022-02-05,2719.66
Belgium,2022-02-06,2486.093
Belgium,2022-02-07,2354.058
Belgium,2022-02-08,2281.415
Belgium,2022-02-09,2004.033
Belgium,2022-02-10,1791.18
Belgium,2022-02-11,1618.539
Belgium,2022-02-12,1475.216
Belgium,2022-02-13,1349.847
Belgium,2022-02-14,1279.631
Belgium,2022-02-15,1249.751
Belgium,2022-02-16,1115.423
Belgium,2022-02-17,1018.661
Belgium,2022-02-18,942.635
Belgium,2022-02-19,881.869
Belgium,2022-02-20,826.974
Belgium,2022-02-21,799.287
Belgium,2022-02-22,775.743
Belgium,2022-02-23,707.709
Belgium,2022-02-24,664.003
Belgium,2022-02-25,627.1
Belgium,2022-02-26,595.124
Belgium,2022-02-27,571.886
Belgium,2022-02-28,558.159
Belgium,2022-03-01,550.903
Belgium,2022-03-02,518.461
Belgium,2022-03-03,504.881
Belgium,2022-03-04,504.452
Belgium,2022-03-05,510.348
Belgium,2022-03-06,523.744
Belgium,2022-03-07,533.499
Belgium,2022-03-08,548.072
Belgium,2022-03-09,597.612
Belgium,2022-03-10,625.2
Belgium,2022-03-11,647.911
Belgium,2022-03-12,666.565
Belgium,2022-03-13,687.4
Belgium,2022-03-14,698.909
Belgium,2022-03-15,704.718
Belgium,2022-03-16,748.522
Belgium,2022-03-17,789.482
Belgium,2022-03-18,825.76
Belgium,2022-03-19,857.786
Belgium,2022-03-20,876.44
Belgium,2022-03-21,884.026
Belgium,2022-03-22,885.497
Belgium,2022-03-23,912.571
Belgium,2022-03-24,926.653
Belgium,2022-03-25,942.219
Belgium,2022-03-26,957.747
Belgium,2022-03-27,970.506
Belgium,2022-03-28,972.614
Belgium,2022-03-29,967.197
Belgium,2022-03-30,966.02
Belgium,2022-03-31,959.524
Belgium,2022-04-01,940.037
Belgium,2022-04-02,921.53
Belgium,2022-04-03,896.699
Belgium,2022-04-04,887.568
Belgium,2022-04-05,880.484
Belgium,2022-04-06,839.377
Belgium,2022-04-07,813.909
Belgium,2022-04-08,801.101
Belgium,2022-04-09,787.779
Belgium,2022-04-10,786.553
Belgium,2022-04-11,779.604
Belgium,2022-04-12,772.863
Belgium,2022-04-13,750.14
Belgium,2022-04-14,727.392
Belgium,2022-04-15,699.914
Belgium,2022-04-16,678.196
Belgium,2022-04-17,657.961
Belgium,2022-04-18,648.426
Belgium,2022-04-19,646.195
Belgium,2022-04-20,526.084
Belgium,2022-04-21,556.345
Belgium,2022-04-22,548.011
Belgium,2022-04-23,531.784
Belgium,2022-04-24,515.373
Belgium,2022-04-25,504.134
Belgium,2022-04-26,494.758
Belgium,2022-04-27,561.137
Belgium,2022-04-28,492.245
Belgium,2022-04-29,458.577
Belgium,2022-04-30,433.918
Belgium,2022-05-01,412.948
Belgium,2022-05-02,406.893
Belgium,2022-05-03,402.052
Belgium,2022-05-04,386.732
Belgium,2022-05-05,380.506
Belgium,2022-05-06,378.569
Belgium,2022-05-07,379.66
Belgium,2022-05-08,380.91
Belgium,2022-05-09,378.728
Belgium,2022-05-10,378.312
Belgium,2022-05-11,370.627
Belgium,2022-05-12,363.151
Belgium,2022-05-13,350.809
Belgium,2022-05-14,335.378
Belgium,2022-05-15,319.972
Belgium,2022-05-16,310.596
Belgium,2022-05-17,305.204
Belgium,2022-05-18,278.424
Belgium,2022-05-19,258.042
Belgium,2022-05-20,240.246
Belgium,2022-05-21,221.714
Belgium,2022-05-22,207.044
Belgium,2022-05-23,201.553
